S6 Preheat,,
blank,"Date : 15/07/2021, 08:47:57",
647,0.315,48.5
648,0.314,48.5
649,0.314,48.6
650,0.313,48.6
651,0.313,48.7
652,0.312,48.8
653,0.311,48.8
654,0.311,48.8
655,0.31,49
656,0.308,49.2
657,0.306,49.4
658,0.306,49.4
659,0.307,49.4
660,0.307,49.3
661,0.308,49.2
662,0.309,49.1
663,0.309,49.1
664,0.307,49.3
665,0.307,49.3
666,0.306,49.4
667,0.306,49.5
668,0.305,49.5
669,0.304,49.6
670,0.304,49.6
671,0.304,49.7
672,0.304,49.7
673,0.304,49.7
674,0.303,49.8
675,0.302,49.9
676,0.301,50
677,0.3,50.1
678,0.299,50.2
679,0.299,50.3
680,0.298,50.3
681,0.299,50.3
682,0.299,50.2
683,0.3,50.2
684,0.299,50.2
685,0.299,50.2
686,0.298,50.4
687,0.297,50.5
688,0.297,50.5
689,0.296,50.6
690,0.296,50.6
691,0.295,50.6
692,0.295,50.7
693,0.294,50.8
694,0.293,50.9
695,0.292,51.1
696,0.29,51.3
697,0.289,51.4
698,0.289,51.4
699,0.289,51.4
700,0.29,51.3
701,0.291,51.2
702,0.291,51.1
703,0.291,51.1
704,0.291,51.2
705,0.29,51.3
706,0.289,51.4
707,0.289,51.4
708,0.288,51.5
709,0.288,51.5
710,0.288,51.5
711,0.288,51.6
712,0.288,51.6
713,0.287,51.6
714,0.287,51.6
715,0.286,51.7
716,0.286,51.8
717,0.286,51.8
718,0.285,51.8
719,0.286,51.8
720,0.286,51.8
721,0.285,51.9
722,0.285,51.9
723,0.284,52
724,0.283,52.1
725,0.282,52.2
726,0.282,52.3
727,0.281,52.4
728,0.28,52.4
729,0.28,52.5
730,0.279,52.7
731,0.278,52.7
732,0.278,52.7
733,0.278,52.8
734,0.277,52.8
735,0.277,52.8
736,0.277,52.8
737,0.277,52.8
738,0.277,52.8
739,0.277,52.8
740,0.277,52.8
741,0.277,52.8
742,0.277,52.9
743,0.277,52.9
744,0.276,52.9
745,0.276,52.9
746,0.275,53
747,0.275,53.1
748,0.275,53.1
749,0.275,53
750,0.275,53.1
751,0.274,53.2
752,0.273,53.4
753,0.273,53.3
754,0.273,53.3
755,0.273,53.3
756,0.274,53.3
757,0.274,53.3
758,0.274,53.2
759,0.274,53.2
760,0.274,53.2
761,0.273,53.3
762,0.271,53.6
763,0.269,53.8
764,0.269,53.9
765,0.269,53.9
766,0.269,53.8
767,0.269,53.8
768,0.27,53.7
769,0.27,53.7
770,0.269,53.8
771,0.269,53.8
772,0.269,53.8
773,0.269,53.8
774,0.269,53.8
775,0.269,53.9
776,0.269,53.8
777,0.269,53.8
778,0.268,53.9
779,0.268,54
780,0.267,54
781,0.267,54.1
782,0.267,54.1
783,0.266,54.2
784,0.266,54.2
785,0.266,54.2
786,0.265,54.3
787,0.262,54.7
788,0.262,54.7
789,0.262,54.7
790,0.262,54.7
791,0.262,54.7
792,0.261,54.8
793,0.262,54.7
794,0.262,54.7
795,0.262,54.6
796,0.262,54.7
797,0.262,54.7
798,0.262,54.7
799,0.262,54.7
800,0.262,54.7
801,0.261,54.8
802,0.26,55
803,0.259,55
804,0.258,55.2
805,0.257,55.3
806,0.256,55.4
807,0.256,55.5
808,0.254,55.7
809,0.254,55.7
810,0.254,55.8
811,0.254,55.8
812,0.254,55.8
813,0.254,55.7
814,0.255,55.6
815,0.255,55.6
816,0.255,55.6
817,0.254,55.7
818,0.253,55.8
819,0.253,55.9
820,0.252,55.9
821,0.248,56.5
822,0.242,57.3
823,0.24,57.6
824,0.241,57.4
825,0.243,57.1
826,0.245,56.9
827,0.248,56.5
828,0.248,56.5
829,0.251,56.1
830,0.251,56.1
831,0.251,56.1
832,0.251,56.1
833,0.249,56.4
834,0.245,56.9
835,0.245,56.9
836,0.246,56.8
837,0.247,56.6
838,0.248,56.5
839,0.248,56.5
840,0.247,56.6
841,0.248,56.5
842,0.247,56.6
843,0.247,56.6
844,0.247,56.6
845,0.247,56.6
846,0.247,56.7
847,0.248,56.5
848,0.247,56.6
849,0.244,57
850,0.244,57
851,0.245,56.9
852,0.243,57.1
853,0.244,57.1
854,0.244,57.1
855,0.243,57.1
856,0.243,57.1
857,0.243,57.1
858,0.244,57.1
859,0.243,57.1
860,0.243,57.2
861,0.245,56.8
862,0.247,56.7
863,0.243,57.1
864,0.243,57.2
865,0.243,57.2
866,0.243,57.2
867,0.242,57.2
868,0.242,57.3
869,0.242,57.3
870,0.242,57.3
871,0.24,57.5
872,0.24,57.5
873,0.24,57.5
874,0.24,57.6
875,0.24,57.5
876,0.24,57.6
877,0.239,57.7
878,0.238,57.9
879,0.238,57.9
880,0.235,58.3
881,0.233,58.4
882,0.229,59
883,0.23,58.9
884,0.23,58.8
885,0.232,58.6
886,0.236,58.1
887,0.236,58
888,0.236,58
889,0.236,58.1
890,0.235,58.2
891,0.235,58.2
892,0.235,58.2
893,0.235,58.2
894,0.234,58.3
895,0.232,58.6
896,0.231,58.8
897,0.231,58.8
898,0.231,58.8
899,0.233,58.5
900,0.234,58.4
901,0.234,58.4
902,0.233,58.4
903,0.233,58.4
904,0.23,58.8
905,0.23,58.9
906,0.231,58.8
907,0.233,58.5
908,0.233,58.5
909,0.235,58.2
910,0.235,58.3
911,0.234,58.4
912,0.233,58.5
913,0.232,58.6
914,0.232,58.6
915,0.232,58.7
916,0.229,59
917,0.229,59
918,0.229,59
919,0.228,59.2
920,0.232,58.6
921,0.233,58.5
922,0.231,58.7
923,0.23,58.9
924,0.23,58.9
925,0.23,58.9
926,0.23,58.9
927,0.23,58.8
928,0.23,58.9
929,0.229,59
930,0.229,59
931,0.229,59.1
932,0.229,59.1
933,0.229,59.1
934,0.228,59.1
935,0.228,59.2
936,0.227,59.3
937,0.227,59.3
938,0.227,59.3
939,0.227,59.3
940,0.225,59.6
941,0.226,59.5
942,0.227,59.3
943,0.227,59.3
944,0.226,59.4
945,0.226,59.4
946,0.226,59.4
947,0.226,59.4
948,0.226,59.4
949,0.226,59.5
950,0.234,58.4
951,0.241,57.4
952,0.244,57
953,0.244,57
954,0.244,57
955,0.247,56.6
956,0.249,56.4
957,0.25,56.3
958,0.252,55.9
959,0.254,55.7
960,0.255,55.6
961,0.257,55.4
962,0.258,55.2
963,0.258,55.2
964,0.259,55.1
965,0.259,55.1
966,0.261,54.8
967,0.263,54.6
968,0.265,54.3
969,0.268,53.9
970,0.27,53.7
971,0.272,53.5
972,0.272,53.5
973,0.27,53.7
974,0.268,54
975,0.266,54.2
976,0.266,54.2
977,0.266,54.1
978,0.262,54.7
979,0.26,54.9
980,0.253,55.8
981,0.253,55.9
982,0.242,57.3
983,0.239,57.6
984,0.239,57.6
985,0.246,56.7
986,0.249,56.4
987,0.252,56
988,0.257,55.4
989,0.259,55
990,0.259,55.1
991,0.259,55.1
992,0.255,55.6
993,0.254,55.8
994,0.254,55.7
995,0.239,57.7
996,0.235,58.2
997,0.233,58.4
998,0.235,58.3
999,0.237,57.9
"1,000.00",0.241,57.4
"1,001.00",0.242,57.3
"1,002.00",0.246,56.7
"1,003.00",0.25,56.2
"1,004.00",0.249,56.3
"1,005.00",0.249,56.3
"1,006.00",0.25,56.3
"1,007.00",0.25,56.3
"1,008.00",0.25,56.3
"1,009.00",0.248,56.4
"1,010.00",0.25,56.2
"1,011.00",0.25,56.2
"1,012.00",0.25,56.2
"1,013.00",0.249,56.4
"1,014.00",0.248,56.5
"1,015.00",0.248,56.5
"1,016.00",0.246,56.7
"1,017.00",0.248,56.6
"1,018.00",0.247,56.6
"1,019.00",0.247,56.6
"1,020.00",0.247,56.6
"1,021.00",0.248,56.6
"1,022.00",0.253,55.9
"1,023.00",0.254,55.7
"1,024.00",0.254,55.7
"1,025.00",0.255,55.6
"1,026.00",0.257,55.3
"1,027.00",0.258,55.2
"1,028.00",0.258,55.2
"1,029.00",0.258,55.2
"1,030.00",0.258,55.2
"1,031.00",0.259,55.1
"1,032.00",0.259,55.1
"1,033.00",0.262,54.7
"1,034.00",0.263,54.6
"1,035.00",0.264,54.4
"1,036.00",0.265,54.3
"1,037.00",0.266,54.2
"1,038.00",0.267,54.1
"1,039.00",0.27,53.7
"1,040.00",0.27,53.7
"1,041.00",0.272,53.5
"1,042.00",0.274,53.3
"1,043.00",0.274,53.3
"1,044.00",0.273,53.3
"1,045.00",0.274,53.2
"1,046.00",0.275,53.1
"1,047.00",0.275,53.1
"1,048.00",0.274,53.2
"1,049.00",0.275,53.1
"1,050.00",0.275,53.1
"1,051.00",0.274,53.2
"1,052.00",0.274,53.2
"1,053.00",0.276,53
"1,054.00",0.277,52.9
"1,055.00",0.277,52.9
"1,056.00",0.278,52.8
"1,057.00",0.281,52.4
"1,058.00",0.283,52.1
"1,059.00",0.286,51.7
"1,060.00",0.289,51.4
"1,061.00",0.293,50.9
"1,062.00",0.293,50.9
"1,063.00",0.294,50.8
"1,064.00",0.298,50.3
"1,065.00",0.298,50.3
"1,066.00",0.299,50.2
"1,067.00",0.3,50.2
"1,068.00",0.3,50.1
"1,069.00",0.302,49.9
"1,070.00",0.306,49.5
"1,071.00",0.308,49.2
"1,072.00",0.303,49.8
"1,073.00",0.305,49.5
"1,074.00",0.309,49.1
"1,075.00",0.311,48.9
"1,076.00",0.313,48.6
"1,077.00",0.313,48.6
"1,078.00",0.315,48.5
"1,079.00",0.315,48.5
"1,080.00",0.314,48.5
"1,081.00",0.316,48.3
"1,082.00",0.315,48.4
"1,083.00",0.315,48.4
"1,084.00",0.315,48.5
"1,085.00",0.311,48.8
"1,086.00",0.309,49.1
"1,087.00",0.309,49.1
"1,088.00",0.309,49.1
"1,089.00",0.309,49.1
"1,090.00",0.314,48.5
"1,091.00",0.32,47.8
"1,092.00",0.32,47.8
"1,093.00",0.319,48
"1,094.00",0.317,48.2
"1,095.00",0.316,48.3
"1,096.00",0.317,48.2
"1,097.00",0.317,48.2
"1,098.00",0.317,48.2
"1,099.00",0.319,47.9
"1,100.00",0.164,68.5
,,
,,
S6 Preheat,,
S6 Preheat 3,"Date : 15/07/2021, 08:51:27",
Wavelength (nm),ABS,%T
190,1.72,1.9
191,1.756,1.8
192,1.788,1.6
193,1.808,1.6
194,1.816,1.5
195,1.817,1.5
196,1.821,1.5
197,1.826,1.5
198,1.83,1.5
199,1.83,1.5
200,1.822,1.5
201,1.806,1.6
202,1.794,1.6
203,1.779,1.7
204,1.755,1.8
205,1.727,1.9
206,1.692,2
207,1.647,2.3
208,1.603,2.5
209,1.551,2.8
210,1.5,3.2
211,1.448,3.6
212,1.393,4
213,1.34,4.6
214,1.289,5.1
215,1.266,5.4
216,1.233,5.8
217,1.189,6.5
218,1.144,7.2
219,1.105,7.9
220,1.066,8.6
221,1.028,9.4
222,0.997,10.1
223,0.96,11
224,0.935,11.6
225,0.917,12.1
226,0.902,12.5
227,0.893,12.8
228,0.891,12.9
229,0.895,12.7
230,0.902,12.5
231,0.91,12.3
232,0.919,12.1
233,0.929,11.8
234,0.94,11.5
235,0.95,11.2
236,0.963,10.9
237,0.974,10.6
238,0.984,10.4
239,0.991,10.2
240,0.993,10.2
241,0.993,10.2
242,0.994,10.1
243,0.998,10.1
244,0.997,10.1
245,0.986,10.3
246,0.965,10.8
247,0.95,11.2
248,0.937,11.6
249,0.927,11.8
250,0.909,12.3
251,0.883,13.1
252,0.856,13.9
253,0.833,14.7
254,0.814,15.3
255,0.793,16.1
256,0.77,17
257,0.748,17.9
258,0.725,18.9
259,0.703,19.8
260,0.687,20.6
261,0.681,20.9
262,0.678,21
263,0.672,21.3
264,0.663,21.7
265,0.653,22.2
266,0.643,22.7
267,0.636,23.1
268,0.631,23.4
269,0.628,23.6
270,0.623,23.8
271,0.617,24.1
272,0.614,24.3
273,0.614,24.3
274,0.616,24.2
275,0.616,24.2
276,0.612,24.4
277,0.611,24.5
278,0.61,24.5
279,0.61,24.6
280,0.608,24.6
281,0.606,24.8
282,0.604,24.9
283,0.604,24.9
284,0.604,24.9
285,0.602,25
286,0.599,25.2
287,0.599,25.2
288,0.599,25.2
289,0.597,25.3
290,0.596,25.4
291,0.592,25.6
292,0.592,25.6
293,0.592,25.6
294,0.592,25.6
295,0.587,25.9
296,0.587,25.9
297,0.587,25.9
298,0.587,25.9
299,0.587,25.9
300,0.586,25.9
301,0.586,26
302,0.585,26
303,0.584,26
304,0.583,26.1
305,0.581,26.3
306,0.577,26.5
307,0.575,26.6
308,0.571,26.9
309,0.57,26.9
310,0.57,26.9
311,0.57,26.9
312,0.569,27
313,0.565,27.2
314,0.563,27.3
315,0.565,27.2
316,0.565,27.2
317,0.564,27.3
318,0.56,27.5
319,0.56,27.6
320,0.559,27.6
321,0.554,27.9
322,0.548,28.3
323,0.547,28.4
324,0.548,28.3
325,0.55,28.2
326,0.551,28.1
327,0.551,28.1
328,0.549,28.2
329,0.547,28.4
330,0.543,28.7
331,0.539,28.9
332,0.539,28.9
333,0.54,28.8
334,0.541,28.8
335,0.54,28.8
336,0.537,29
337,0.536,29.1
338,0.536,29.1
339,0.534,29.3
340,0.531,29.5
341,0.527,29.7
342,0.525,29.8
343,0.525,29.8
344,0.528,29.7
345,0.532,29.4
346,0.53,29.5
347,0.526,29.8
348,0.525,29.8
349,0.524,29.9
350,0.523,30
351,0.518,30.3
352,0.517,30.4
353,0.515,30.5
354,0.515,30.6
355,0.515,30.5
356,0.517,30.4
357,0.517,30.4
358,0.516,30.5
359,0.515,30.6
360,0.519,30.3
361,0.528,29.7
362,0.529,29.6
363,0.529,29.6
364,0.528,29.6
365,0.527,29.8
366,0.525,29.9
367,0.523,30
368,0.521,30.2
369,0.519,30.2
370,0.518,30.3
371,0.518,30.3
372,0.517,30.4
373,0.515,30.6
374,0.514,30.6
375,0.515,30.6
376,0.518,30.3
377,0.526,29.8
378,0.528,29.6
379,0.528,29.6
380,0.527,29.7
381,0.525,29.8
382,0.525,29.8
383,0.525,29.8
384,0.526,29.8
385,0.526,29.8
386,0.526,29.8
387,0.526,29.8
388,0.526,29.8
389,0.526,29.8
390,0.519,30.3
391,0.517,30.4
392,0.513,30.7
393,0.512,30.8
394,0.512,30.8
395,0.511,30.8
396,0.509,31
397,0.509,31
398,0.509,31
399,0.509,31
400,0.507,31.1
401,0.507,31.2
402,0.505,31.3
403,0.505,31.3
404,0.505,31.3
405,0.506,31.2
406,0.506,31.2
407,0.505,31.2
408,0.505,31.2
409,0.506,31.2
410,0.506,31.2
411,0.506,31.2
412,0.505,31.2
413,0.505,31.2
414,0.505,31.2
415,0.505,31.3
416,0.504,31.3
417,0.504,31.4
418,0.503,31.4
419,0.502,31.5
420,0.501,31.5
421,0.501,31.5
422,0.501,31.5
423,0.502,31.5
424,0.503,31.4
425,0.503,31.4
426,0.504,31.4
427,0.504,31.4
428,0.504,31.4
429,0.504,31.4
430,0.504,31.3
431,0.504,31.3
432,0.504,31.3
433,0.504,31.3
434,0.503,31.4
435,0.503,31.4
436,0.503,31.4
437,0.503,31.4
438,0.502,31.5
439,0.501,31.6
440,0.501,31.6
441,0.5,31.6
442,0.5,31.6
443,0.501,31.6
444,0.499,31.7
445,0.499,31.7
446,0.497,31.8
447,0.497,31.8
448,0.497,31.8
449,0.497,31.8
450,0.497,31.8
451,0.497,31.9
452,0.497,31.9
453,0.497,31.9
454,0.497,31.9
455,0.497,31.9
456,0.495,32
457,0.493,32.1
458,0.49,32.3
459,0.489,32.4
460,0.49,32.4
461,0.491,32.3
462,0.491,32.3
463,0.491,32.3
464,0.49,32.4
465,0.489,32.4
466,0.488,32.5
467,0.487,32.6
468,0.486,32.6
469,0.486,32.7
470,0.486,32.7
471,0.483,32.9
472,0.481,33
473,0.48,33.1
474,0.48,33.1
475,0.478,33.3
476,0.475,33.5
477,0.474,33.6
478,0.473,33.6
479,0.471,33.8
480,0.468,34.1
481,0.462,34.5
482,0.458,34.8
483,0.458,34.8
484,0.461,34.6
485,0.463,34.4
486,0.462,34.5
487,0.461,34.6
488,0.461,34.6
489,0.461,34.6
490,0.457,34.9
491,0.456,35
492,0.457,34.9
493,0.458,34.8
494,0.455,35.1
495,0.453,35.2
496,0.452,35.3
497,0.45,35.5
498,0.45,35.5
499,0.449,35.5
500,0.447,35.7
501,0.445,35.9
502,0.444,36
503,0.442,36.1
504,0.441,36.2
505,0.439,36.4
506,0.437,36.6
507,0.435,36.7
508,0.434,36.8
509,0.433,36.9
510,0.432,37
511,0.431,37.1
512,0.431,37.1
513,0.43,37.1
514,0.428,37.3
515,0.423,37.7
516,0.422,37.9
517,0.421,37.9
518,0.422,37.9
519,0.422,37.8
520,0.422,37.8
521,0.42,38.1
522,0.416,38.4
523,0.413,38.6
524,0.411,38.8
525,0.407,39.2
526,0.406,39.2
527,0.406,39.2
528,0.413,38.6
529,0.415,38.4
530,0.414,38.6
531,0.409,39
532,0.408,39.1
533,0.408,39.1
534,0.408,39.1
535,0.407,39.2
536,0.405,39.3
537,0.403,39.5
538,0.399,39.9
539,0.395,40.3
540,0.395,40.2
541,0.398,40
542,0.4,39.8
543,0.4,39.8
544,0.399,39.9
545,0.396,40.2
546,0.396,40.2
547,0.396,40.2
548,0.396,40.1
549,0.394,40.4
550,0.391,40.6
551,0.389,40.8
552,0.388,40.9
553,0.388,40.9
554,0.388,41
555,0.386,41.1
556,0.384,41.3
557,0.383,41.4
558,0.382,41.5
559,0.38,41.7
560,0.374,42.3
561,0.372,42.5
562,0.37,42.6
563,0.367,43
564,0.366,43
565,0.366,43.1
566,0.366,43
567,0.366,43
568,0.365,43.2
569,0.362,43.4
570,0.362,43.5
571,0.361,43.5
572,0.361,43.5
573,0.362,43.5
574,0.362,43.5
575,0.362,43.5
576,0.362,43.4
577,0.362,43.5
578,0.362,43.5
579,0.36,43.6
580,0.358,43.8
581,0.357,44
582,0.356,44
583,0.355,44.1
584,0.354,44.2
585,0.353,44.3
586,0.351,44.5
587,0.351,44.6
588,0.35,44.6
589,0.35,44.7
590,0.35,44.7
591,0.349,44.8
592,0.347,44.9
593,0.346,45.1
594,0.345,45.2
595,0.345,45.2
596,0.345,45.2
597,0.346,45.1
598,0.347,45
599,0.347,45
600,0.344,45.3
601,0.341,45.6
602,0.338,45.9
603,0.337,46
604,0.339,45.9
605,0.341,45.6
606,0.342,45.5
607,0.341,45.6
608,0.339,45.8
609,0.339,45.8
610,0.339,45.8
611,0.34,45.7
612,0.339,45.8
613,0.338,45.9
614,0.337,46
615,0.336,46.2
616,0.334,46.3
617,0.334,46.4
618,0.333,46.4
619,0.333,46.5
620,0.332,46.5
621,0.332,46.6
622,0.331,46.7
623,0.329,46.9
624,0.328,47
625,0.327,47.1
626,0.327,47.1
627,0.327,47.1
628,0.328,47
629,0.328,47
630,0.328,47
631,0.326,47.2
632,0.325,47.3
633,0.325,47.4
634,0.325,47.4
635,0.324,47.4
636,0.324,47.4
637,0.324,47.5
638,0.323,47.6
639,0.323,47.6
640,0.32,47.8
641,0.32,47.9
642,0.319,47.9
643,0.319,48
644,0.318,48.1
645,0.318,48.1
646,0.317,48.2
647,0.316,48.3
648,0.316,48.3
649,0.315,48.4
650,0.315,48.4
651,0.315,48.5
652,0.314,48.5
653,0.314,48.5
654,0.314,48.6
655,0.312,48.7
656,0.311,48.9
657,0.309,49.1
658,0.309,49.1
659,0.309,49.1
660,0.31,49
661,0.311,48.8
662,0.311,48.8
663,0.311,48.8
664,0.31,49
665,0.309,49
666,0.308,49.2
667,0.308,49.2
668,0.307,49.3
669,0.306,49.4
670,0.306,49.4
671,0.306,49.4
672,0.306,49.4
673,0.306,49.4
674,0.305,49.5
675,0.304,49.6
676,0.304,49.7
677,0.302,49.8
678,0.301,50
679,0.301,50
680,0.301,50
681,0.301,50
682,0.301,50
683,0.302,49.9
684,0.302,49.9
685,0.302,49.9
686,0.301,50.1
687,0.3,50.2
688,0.299,50.2
689,0.298,50.3
690,0.298,50.3
691,0.298,50.3
692,0.297,50.4
693,0.297,50.5
694,0.296,50.5
695,0.295,50.7
696,0.293,50.9
697,0.292,51.1
698,0.291,51.2
699,0.291,51.1
700,0.292,51.1
701,0.294,50.8
702,0.295,50.8
703,0.295,50.7
704,0.294,50.9
705,0.293,51
706,0.292,51.1
707,0.291,51.2
708,0.29,51.2
709,0.29,51.3
710,0.289,51.4
711,0.289,51.4
712,0.289,51.4
713,0.289,51.4
714,0.289,51.4
715,0.288,51.6
716,0.287,51.6
717,0.287,51.6
718,0.287,51.6
719,0.287,51.6
720,0.287,51.6
721,0.287,51.6
722,0.286,51.8
723,0.285,51.9
724,0.284,52
725,0.284,52
726,0.284,52
727,0.283,52.2
728,0.281,52.4
729,0.28,52.5
730,0.279,52.6
731,0.279,52.6
732,0.278,52.7
733,0.278,52.7
734,0.278,52.7
735,0.278,52.7
736,0.278,52.7
737,0.278,52.7
738,0.278,52.7
739,0.278,52.7
740,0.278,52.7
741,0.278,52.7
742,0.278,52.7
743,0.278,52.7
744,0.278,52.7
745,0.278,52.7
746,0.278,52.7
747,0.277,52.8
748,0.277,52.8
749,0.277,52.8
750,0.277,52.8
751,0.277,52.9
752,0.276,53
753,0.276,53
754,0.275,53
755,0.275,53.1
756,0.275,53
757,0.275,53.1
758,0.275,53
759,0.275,53
760,0.275,53.1
761,0.275,53.1
762,0.274,53.2
763,0.272,53.5
764,0.27,53.7
765,0.271,53.6
766,0.271,53.6
767,0.271,53.6
768,0.271,53.6
769,0.272,53.5
770,0.272,53.5
771,0.272,53.5
772,0.271,53.5
773,0.271,53.6
774,0.271,53.6
775,0.271,53.6
776,0.271,53.5
777,0.272,53.5
778,0.272,53.5
779,0.271,53.6
780,0.27,53.6
781,0.27,53.7
782,0.27,53.7
783,0.269,53.8
784,0.269,53.8
785,0.268,53.9
786,0.268,53.9
787,0.267,54
788,0.266,54.2
789,0.266,54.2
790,0.266,54.3
791,0.265,54.3
792,0.265,54.3
793,0.265,54.3
794,0.265,54.3
795,0.265,54.3
796,0.265,54.3
797,0.265,54.3
798,0.265,54.3
799,0.265,54.4
800,0.263,54.6
801,0.263,54.6
802,0.262,54.7
803,0.261,54.9
804,0.259,55.1
805,0.259,55.1
806,0.258,55.1
807,0.258,55.2
808,0.258,55.3
809,0.258,55.2
810,0.258,55.2
811,0.257,55.3
812,0.255,55.6
813,0.255,55.6
814,0.255,55.6
815,0.255,55.6
816,0.253,55.8
817,0.254,55.7
818,0.254,55.7
819,0.253,55.8
820,0.253,55.8
821,0.248,56.5
822,0.243,57.2
823,0.237,57.9
824,0.238,57.8
825,0.243,57.2
826,0.247,56.6
827,0.247,56.6
828,0.247,56.6
829,0.248,56.4
830,0.249,56.4
831,0.25,56.2
832,0.251,56.1
833,0.248,56.5
834,0.246,56.8
835,0.246,56.8
836,0.247,56.7
837,0.249,56.4
838,0.249,56.4
839,0.249,56.4
840,0.249,56.4
841,0.248,56.4
842,0.248,56.4
843,0.249,56.4
844,0.249,56.4
845,0.25,56.2
846,0.25,56.3
847,0.249,56.3
848,0.249,56.3
849,0.249,56.4
850,0.248,56.5
851,0.249,56.4
852,0.246,56.7
853,0.248,56.5
854,0.248,56.5
855,0.248,56.5
856,0.247,56.6
857,0.247,56.7
858,0.248,56.5
859,0.248,56.5
860,0.247,56.6
861,0.247,56.6
862,0.247,56.6
863,0.246,56.7
864,0.246,56.7
865,0.246,56.8
866,0.246,56.8
867,0.245,56.9
868,0.244,57
869,0.243,57.2
870,0.242,57.2
871,0.242,57.3
872,0.242,57.2
873,0.242,57.2
874,0.241,57.4
875,0.241,57.4
876,0.241,57.4
877,0.24,57.5
878,0.24,57.5
879,0.24,57.6
880,0.235,58.1
881,0.233,58.5
882,0.228,59.2
883,0.228,59.1
884,0.231,58.7
885,0.231,58.7
886,0.235,58.1
887,0.236,58.1
888,0.236,58
889,0.237,58
890,0.236,58
891,0.236,58
892,0.236,58
893,0.236,58.1
894,0.236,58.1
895,0.235,58.2
896,0.235,58.3
897,0.233,58.4
898,0.233,58.4
899,0.234,58.3
900,0.235,58.3
901,0.235,58.2
902,0.235,58.2
903,0.234,58.4
904,0.233,58.5
905,0.233,58.5
906,0.233,58.5
907,0.233,58.5
908,0.233,58.5
909,0.235,58.1
910,0.235,58.2
911,0.235,58.2
912,0.234,58.4
913,0.233,58.4
914,0.233,58.5
915,0.232,58.7
916,0.231,58.8
917,0.228,59.2
918,0.228,59.1
919,0.229,59.1
920,0.231,58.7
921,0.233,58.5
922,0.232,58.6
923,0.231,58.7
924,0.231,58.7
925,0.231,58.7
926,0.231,58.7
927,0.232,58.7
928,0.232,58.7
929,0.232,58.7
930,0.232,58.7
931,0.232,58.7
932,0.232,58.7
933,0.232,58.7
934,0.232,58.7
935,0.231,58.8
936,0.231,58.8
937,0.231,58.8
938,0.23,58.8
939,0.23,58.8
940,0.23,58.9
941,0.23,58.9
942,0.23,58.9
943,0.23,58.9
944,0.23,58.9
945,0.229,59
946,0.229,59
947,0.229,59.1
948,0.229,59.1
949,0.229,59.1
950,0.235,58.2
951,0.243,57.2
952,0.244,57.1
953,0.245,56.9
954,0.246,56.7
955,0.251,56
956,0.252,56
957,0.252,56
958,0.254,55.8
959,0.256,55.4
960,0.258,55.2
961,0.258,55.2
962,0.259,55.1
963,0.26,54.9
964,0.262,54.7
965,0.262,54.7
966,0.263,54.6
967,0.266,54.2
968,0.268,54
969,0.27,53.7
970,0.272,53.4
971,0.272,53.4
972,0.272,53.4
973,0.27,53.7
974,0.27,53.8
975,0.268,54
976,0.268,54
977,0.268,53.9
978,0.264,54.4
979,0.256,55.5
980,0.249,56.4
981,0.248,56.5
982,0.238,57.8
983,0.235,58.2
984,0.238,57.9
985,0.247,56.6
986,0.253,55.9
987,0.258,55.2
988,0.262,54.7
989,0.264,54.5
990,0.264,54.5
991,0.262,54.7
992,0.258,55.1
993,0.252,56
994,0.252,56
995,0.241,57.4
996,0.237,57.9
997,0.238,57.9
998,0.24,57.5
999,0.242,57.3
"1,000.00",0.244,57
"1,001.00",0.245,56.9
"1,002.00",0.249,56.4
"1,003.00",0.251,56.1
"1,004.00",0.251,56.1
"1,005.00",0.251,56.1
"1,006.00",0.251,56.1
"1,007.00",0.251,56.1
"1,008.00",0.251,56.1
"1,009.00",0.251,56.1
"1,010.00",0.251,56.1
"1,011.00",0.251,56.2
"1,012.00",0.248,56.5
"1,013.00",0.247,56.6
"1,014.00",0.247,56.6
"1,015.00",0.246,56.8
"1,016.00",0.246,56.7
"1,017.00",0.246,56.7
"1,018.00",0.247,56.6
"1,019.00",0.249,56.4
"1,020.00",0.249,56.4
"1,021.00",0.25,56.2
"1,022.00",0.252,56
"1,023.00",0.255,55.6
"1,024.00",0.255,55.6
"1,025.00",0.258,55.2
"1,026.00",0.259,55
"1,027.00",0.259,55
"1,028.00",0.26,55
"1,029.00",0.259,55
"1,030.00",0.259,55
"1,031.00",0.26,54.9
"1,032.00",0.26,54.9
"1,033.00",0.266,54.2
"1,034.00",0.266,54.2
"1,035.00",0.266,54.2
"1,036.00",0.269,53.8
"1,037.00",0.27,53.6
"1,038.00",0.27,53.6
"1,039.00",0.274,53.2
"1,040.00",0.274,53.2
"1,041.00",0.274,53.2
"1,042.00",0.276,53
"1,043.00",0.277,52.9
"1,044.00",0.28,52.5
"1,045.00",0.281,52.4
"1,046.00",0.281,52.4
"1,047.00",0.281,52.4
"1,048.00",0.281,52.4
"1,049.00",0.281,52.4
"1,050.00",0.28,52.4
"1,051.00",0.281,52.4
"1,052.00",0.282,52.3
"1,053.00",0.283,52.1
"1,054.00",0.282,52.3
"1,055.00",0.284,52.1
"1,056.00",0.283,52.2
"1,057.00",0.284,52
"1,058.00",0.289,51.4
"1,059.00",0.294,50.8
"1,060.00",0.295,50.8
"1,061.00",0.3,50.1
"1,062.00",0.304,49.7
"1,063.00",0.304,49.7
"1,064.00",0.304,49.7
